Version: 1 OpenDRIVE: ..\xodr\_overtake0.xodr, 3DModel: 
time, id, name, x, y, z, h, p, r, speed, wheel_angle, wheel_rot, centerOffsetX, centerOffsetY, centerOffsetZ, ctrl_type, height, laneId, length, model_id, obj_category, obj_type, offset, roadId, s, t, width
0.000, 0, b'Ego', 10.000, -4.500, 0.000, 0.000, 0.000, 0.000, 35.000, 0.000, 0.000, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 10.000, -4.500, 2.000
0.000, 1, b'A', -0.000, -1.500, 0.000, 0.000, 0.000, 0.000, 56.875, 0.000, 0.000, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 0.000, -1.500, 1.800
0.100, 0, b'Ego', 13.500, -4.500, 0.000, 0.000, 0.000, 0.000, 35.000, 0.000, 3.717, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 13.500, -4.500, 2.000
0.100, 1, b'A', 5.688, -1.500, 0.000, 0.000, 0.000, 0.000, 56.875, 0.000, 3.684, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 5.688, -1.500, 1.800
0.200, 0, b'Ego', 17.000, -4.500, 0.000, 0.000, 0.000, 0.000, 35.000, 0.000, 1.150, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 17.000, -4.500, 2.000
0.200, 1, b'A', 11.375, -1.500, 0.000, 0.000, 0.000, 0.000, 56.875, 0.000, 1.084, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 11.375, -1.500, 1.800
0.300, 0, b'Ego', 20.500, -4.500, 0.000, 0.000, 0.000, 0.000, 35.000, 0.000, 4.867, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 20.500, -4.500, 2.000
0.300, 1, b'A', 17.062, -1.500, 0.000, 0.000, 0.000, 0.000, 56.875, 0.000, 4.768, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 17.062, -1.500, 1.800
0.400, 0, b'Ego', 24.000, -4.500, 0.000, 0.000, 0.000, 0.000, 35.000, 0.000, 2.301, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 24.000, -4.500, 2.000
0.400, 1, b'A', 22.750, -1.500, 0.000, 0.000, 0.000, 0.000, 56.875, 0.000, 2.168, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 22.750, -1.500, 1.800
0.500, 0, b'Ego', 27.500, -4.500, 0.000, 0.000, 0.000, 0.000, 35.000, 0.000, 6.018, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 27.500, -4.500, 2.000
0.500, 1, b'A', 28.438, -1.500, 0.000, 0.000, 0.000, 0.000, 56.875, 0.000, 5.852, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 28.438, -1.500, 1.800
0.600, 0, b'Ego', 31.000, -4.500, 0.000, 0.000, 0.000, 0.000, 35.000, 0.000, 3.451, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 31.000, -4.500, 2.000
0.600, 1, b'A', 34.125, -1.500, 0.000, 0.000, 0.000, 0.000, 56.875, 0.000, 3.252, 1.300, 0.000, 0.800, 0, 1.500, -1, 4.500, 2, 0, 1, 0.000, 0, 34.125, -1.500, 1.800
