Version: 1 OpenDRIVE: ..\xodr\_overtake0.xodr, 3DModel: 
time, id, name, x, y, z, h, p, r, speed, wheel_angle, wheel_rot, centerOffsetX, centerOffsetY, centerOffsetZ, ctrl_type, height, laneId, length, model_id, obj_category, obj_type, offset, roadId, s, t, width
0.000, 0, b'Ego', 10.000, -4.500, 0.000, 0.000, 0.000, 0.000, 14.000, 0.000, 0.000, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 10.000, -4.500, 2.000
0.000, 1, b'A', -0.000, -7.500, 0.000, 0.000, 0.000, 0.000, 28.000, 0.000, 0.000, 1.300, 0.000, 0.800, 0, 1.500, -3, 4.500, 2, 0, 1, 0.000, 0, 0.000, -7.500, 1.800
0.100, 0, b'Ego', 11.400, -4.500, 0.000, 0.000, 0.000, 0.000, 14.000, 0.000, 4.000, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 11.400, -4.500, 2.000
0.100, 1, b'A', 2.800, -7.500, 0.000, 0.000, 0.000, 0.000, 28.000, 0.000, 1.717, 1.300, 0.000, 0.800, 0, 1.500, -3, 4.500, 2, 0, 1, 0.000, 0, 2.800, -7.500, 1.800
0.200, 0, b'Ego', 12.800, -4.500, 0.000, 0.000, 0.000, 0.000, 14.000, 0.000, 1.717, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 12.800, -4.500, 2.000
0.200, 1, b'A', 5.600, -7.500, 0.000, 0.000, 0.000, 0.000, 28.000, 0.000, 3.434, 1.300, 0.000, 0.800, 0, 1.500, -3, 4.500, 2, 0, 1, 0.000, 0, 5.600, -7.500, 1.800
0.300, 0, b'Ego', 14.200, -4.500, 0.000, 0.000, 0.000, 0.000, 14.000, 0.000, 5.717, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 14.200, -4.500, 2.000
0.300, 1, b'A', 8.400, -7.500, 0.000, 0.000, 0.000, 0.000, 28.000, 0.000, 5.150, 1.300, 0.000, 0.800, 0, 1.500, -3, 4.500, 2, 0, 1, 0.000, 0, 8.400, -7.500, 1.800
0.400, 0, b'Ego', 15.600, -4.500, 0.000, 0.000, 0.000, 0.000, 14.000, 0.000, 3.434, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 15.600, -4.500, 2.000
0.400, 1, b'A', 11.200, -7.500, 0.000, 0.000, 0.000, 0.000, 28.000, 0.000, 0.584, 1.300, 0.000, 0.800, 0, 1.500, -3, 4.500, 2, 0, 1, 0.000, 0, 11.200, -7.500, 1.800
0.500, 0, b'Ego', 17.000, -4.500, 0.000, 0.000, 0.000, 0.000, 14.000, 0.000, 1.150, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 17.000, -4.500, 2.000
0.500, 1, b'A', 14.000, -7.500, 0.000, 0.000, 0.000, 0.000, 28.000, 0.000, 2.301, 1.300, 0.000, 0.800, 0, 1.500, -3, 4.500, 2, 0, 1, 0.000, 0, 14.000, -7.500, 1.800
0.600, 0, b'Ego', 18.400, -4.500, 0.000, 0.000, 0.000, 0.000, 14.000, 0.000, 5.150, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 18.400, -4.500, 2.000
0.600, 1, b'A', 16.800, -7.500, 0.000, 0.000, 0.000, 0.000, 28.000, 0.000, 4.018, 1.300, 0.000, 0.800, 0, 1.500, -3, 4.500, 2, 0, 1, 0.000, 0, 16.800, -7.500, 1.800
0.700, 0, b'Ego', 19.800, -4.500, 0.000, 0.000, 0.000, 0.000, 14.000, 0.000, 2.867, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 19.800, -4.500, 2.000
0.700, 1, b'A', 19.600, -7.500, 0.000, 0.000, 0.000, 0.000, 28.000, 0.000, 5.735, 1.300, 0.000, 0.800, 0, 1.500, -3, 4.500, 2, 0, 1, 0.000, 0, 19.600, -7.500, 1.800
0.800, 0, b'Ego', 21.200, -4.500, 0.000, 0.000, 0.000, 0.000, 14.000, 0.000, 0.584, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 21.200, -4.500, 2.000
