Version: 1 OpenDRIVE: ..\xodr\_overtake0.xodr, 3DModel: 
time, id, name, x, y, z, h, p, r, speed, wheel_angle, wheel_rot, centerOffsetX, centerOffsetY, centerOffsetZ, ctrl_type, height, laneId, length, model_id, obj_category, obj_type, offset, roadId, s, t, width
0.000, 0, b'Ego', 15.000, -7.500, 0.000, 0.000, 0.000, 0.000, 44.000, 0.000, 0.000, 1.400, 0.000, 0.900, 0, 1.800, -3, 5.000, 0, 0, 1, 0.000, 0, 15.000, -7.500, 2.000
0.000, 1, b'A', -0.000, -4.500, 0.000, 0.000, 0.000, 0.000, 55.000, 0.000, 0.000, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 0.000, -4.500, 1.800
0.100, 0, b'Ego', 19.400, -7.500, 0.000, 0.000, 0.000, 0.000, 44.000, 0.000, 0.005, 1.400, 0.000, 0.900, 0, 1.800, -3, 5.000, 0, 0, 1, 0.000, 0, 19.400, -7.500, 2.000
0.100, 1, b'A', 5.500, -4.500, 0.000, 0.000, 0.000, 0.000, 55.000, 0.000, 3.148, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 5.500, -4.500, 1.800
0.200, 0, b'Ego', 23.800, -7.500, 0.000, 0.000, 0.000, 0.000, 44.000, 0.000, 0.010, 1.400, 0.000, 0.900, 0, 1.800, -3, 5.000, 0, 0, 1, 0.000, 0, 23.800, -7.500, 2.000
0.200, 1, b'A', 11.000, -4.500, 0.000, 0.000, 0.000, 0.000, 55.000, 0.000, 0.013, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 11.000, -4.500, 1.800
0.300, 0, b'Ego', 28.200, -7.500, 0.000, 0.000, 0.000, 0.000, 44.000, 0.000, 0.015, 1.400, 0.000, 0.900, 0, 1.800, -3, 5.000, 0, 0, 1, 0.000, 0, 28.200, -7.500, 2.000
0.300, 1, b'A', 16.500, -4.500, 0.000, 0.000, 0.000, 0.000, 55.000, 0.000, 3.161, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 16.500, -4.500, 1.800
0.400, 0, b'Ego', 32.600, -7.500, 0.000, 0.000, 0.000, 0.000, 44.000, 0.000, 0.020, 1.400, 0.000, 0.900, 0, 1.800, -3, 5.000, 0, 0, 1, 0.000, 0, 32.600, -7.500, 2.000
0.400, 1, b'A', 22.000, -4.500, 0.000, 0.000, 0.000, 0.000, 55.000, 0.000, 0.025, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 22.000, -4.500, 1.800
0.500, 0, b'Ego', 37.000, -7.500, 0.000, 0.000, 0.000, 0.000, 44.000, 0.000, 0.025, 1.400, 0.000, 0.900, 0, 1.800, -3, 5.000, 0, 0, 1, 0.000, 0, 37.000, -7.500, 2.000
0.500, 1, b'A', 27.500, -4.500, 0.000, 0.000, 0.000, 0.000, 55.000, 0.000, 3.173, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 27.500, -4.500, 1.800
0.600, 0, b'Ego', 41.400, -7.500, 0.000, 0.000, 0.000, 0.000, 44.000, 0.000, 0.030, 1.400, 0.000, 0.900, 0, 1.800, -3, 5.000, 0, 0, 1, 0.000, 0, 41.400, -7.500, 2.000
0.600, 1, b'A', 33.000, -4.500, 0.000, 0.000, 0.000, 0.000, 55.000, 0.000, 0.038, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 33.000, -4.500, 1.800
0.700, 0, b'Ego', 45.800, -7.500, 0.000, 0.000, 0.000, 0.000, 44.000, 0.000, 0.035, 1.400, 0.000, 0.900, 0, 1.800, -3, 5.000, 0, 0, 1, 0.000, 0, 45.800, -7.500, 2.000
0.700, 1, b'A', 38.500, -4.500, 0.000, 0.000, 0.000, 0.000, 55.000, 0.000, 3.186, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 38.500, -4.500, 1.800
0.800, 0, b'Ego', 50.200, -7.500, 0.000, 0.000, 0.000, 0.000, 44.000, 0.000, 0.040, 1.400, 0.000, 0.900, 0, 1.800, -3, 5.000, 0, 0, 1, 0.000, 0, 50.200, -7.500, 2.000
0.800, 1, b'A', 44.000, -4.500, 0.000, 0.000, 0.000, 0.000, 55.000, 0.000, 0.051, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 44.000, -4.500, 1.800
0.900, 0, b'Ego', 54.600, -7.500, 0.000, 0.000, 0.000, 0.000, 44.000, 0.000, 0.046, 1.400, 0.000, 0.900, 0, 1.800, -3, 5.000, 0, 0, 1, 0.000, 0, 54.600, -7.500, 2.000
0.900, 1, b'A', 49.500, -4.500, 0.000, 0.000, 0.000, 0.000, 55.000, 0.000, 3.198, 1.300, 0.000, 0.800, 0, 1.500, -2, 4.500, 2, 0, 1, 0.000, 0, 49.500, -4.500, 1.800
1.000, 0, b'Ego', 59.000, -7.500, 0.000, 0.000, 0.000, 0.000, 44.000, 0.000, 0.051, 1.400, 0.000, 0.900, 0, 1.800, -3, 5.000, 0, 0, 1, 0.000, 0, 59.000, -7.500, 2.000
