Version: 1 OpenDRIVE: ..\xodr\_overtake0.xodr, 3DModel: 
time, id, name, x, y, z, h, p, r, speed, wheel_angle, wheel_rot, centerOffsetX, centerOffsetY, centerOffsetZ, ctrl_type, height, laneId, length, model_id, obj_category, obj_type, offset, roadId, s, t, width
0.000, 0, b'Ego', 10.000, -4.500, 0.000, 0.000, 0.000, 0.000, 58.000, 0.000, 0.000, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 10.000, -4.500, 2.000
0.000, 1, b'A', -0.000, -7.500, 0.000, 0.000, 0.000, 0.000, 116.000, 0.000, 0.000, 1.300, 0.000, 0.800, 0, 1.500, -3, 4.500, 2, 0, 1, 0.000, 0, 0.000, -7.500, 1.800
0.100, 0, b'Ego', 15.800, -4.500, 0.000, 0.000, 0.000, 0.000, 58.000, 0.000, 4.005, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 15.800, -4.500, 2.000
0.100, 1, b'A', 11.600, -7.500, 0.000, 0.000, 0.000, 0.000, 116.000, 0.000, 1.727, 1.300, 0.000, 0.800, 0, 1.500, -3, 4.500, 2, 0, 1, 0.000, 0, 11.600, -7.500, 1.800
0.200, 0, b'Ego', 21.600, -4.500, 0.000, 0.000, 0.000, 0.000, 58.000, 0.000, 1.727, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 21.600, -4.500, 2.000
0.200, 1, b'A', 23.200, -7.500, 0.000, 0.000, 0.000, 0.000, 116.000, 0.000, 3.454, 1.300, 0.000, 0.800, 0, 1.500, -3, 4.500, 2, 0, 1, 0.000, 0, 23.200, -7.500, 1.800
0.300, 0, b'Ego', 27.400, -4.500, 0.000, 0.000, 0.000, 0.000, 58.000, 0.000, 5.732, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 27.400, -4.500, 2.000
0.300, 1, b'A', 34.800, -7.500, 0.000, 0.000, 0.000, 0.000, 116.000, 0.000, 5.181, 1.300, 0.000, 0.800, 0, 1.500, -3, 4.500, 2, 0, 1, 0.000, 0, 34.800, -7.500, 1.800
0.400, 0, b'Ego', 33.200, -4.500, 0.000, 0.000, 0.000, 0.000, 58.000, 0.000, 3.454, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 33.200, -4.500, 2.000
0.400, 1, b'A', 46.400, -7.500, 0.000, 0.000, 0.000, 0.000, 116.000, 0.000, 0.625, 1.300, 0.000, 0.800, 0, 1.500, -3, 4.500, 2, 0, 1, 0.000, 0, 46.400, -7.500, 1.800
0.500, 0, b'Ego', 39.000, -4.500, 0.000, 0.000, 0.000, 0.000, 58.000, 0.000, 1.176, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 39.000, -4.500, 2.000
0.500, 1, b'A', 58.000, -7.500, 0.000, 0.000, 0.000, 0.000, 116.000, 0.000, 2.351, 1.300, 0.000, 0.800, 0, 1.500, -3, 4.500, 2, 0, 1, 0.000, 0, 58.000, -7.500, 1.800
0.600, 0, b'Ego', 44.800, -4.500, 0.000, 0.000, 0.000, 0.000, 58.000, 0.000, 5.181, 1.400, 0.000, 0.900, 0, 1.800, -2, 5.000, 0, 0, 1, 0.000, 0, 44.800, -4.500, 2.000
0.600, 1, b'A', 69.600, -7.500, 0.000, 0.000, 0.000, 0.000, 116.000, 0.000, 4.078, 1.300, 0.000, 0.800, 0, 1.500, -3, 4.500, 2, 0, 1, 0.000, 0, 69.600, -7.500, 1.800
